时间,标题,url,内容
2018-07-12 14:13:35,侯毅：当餐厅完成技术迭代并找到商业化的场景，就可以实现规模化运营,http://36kr.com/p/5142473.html,36氪讯，即使已经落地，业内外对机器人餐厅的质疑之声却从没停过。盒马鲜生创始人侯毅认为，当餐厅完成技术迭代并找到商业化的场景，就可以实现规模化运营。在他看来，盒马的机器人餐厅实际是新餐饮的一种表现形式，它和新零售在本质上是一样的，将解决传统餐饮存在的效率和体验问题。更重要的是，盒马机器人餐厅想要为行业提供标准化的解决方案。
2018-07-12 14:05:41,健康“新零售”公司higi获2130万美元C轮融资,http://www.ebrun.com/20180712/286031.shtml,健康“新零售”企业higi近日完成C轮融资，投资方为FlareCapitalPartners和7wireVenture，金额达2130万美元。据外媒报道，在完成新一轮融资后，资金将用于继续开拓面向用户的终端，并提高用户的参与度。（亿邦动力网）
2018-07-11 14:22:22,物美超市推出自有生鲜品牌“每日鲜”,http://www.nbd.com.cn/articles/2018-07-10/1233702.html,北京老牌商超企业物美推出自有生鲜品牌“每日鲜”，主要销售包装叶菜，不同于散装销售的蔬菜，“每日鲜”有着独立包装设计，用7种颜色代表一周的7天，每天销售不同种类的菜品，并且承诺商品不过夜。业内人认为，当前多数传统商超转型升级仍处于初级阶段，这些创新成果究竟在新零售湖面上能够掀起多大的波浪尚需时间验证。（每日经济新闻）
2018-07-10 12:11:59,母婴新零售“倍儿行”完成过千万Pre-A轮融资,,36氪获悉，广州市倍儿行科技有限公司宣布顺利完成Pre-A轮融资，本轮融资由海尔资本领投，同程众创跟投，总投资超过千万元。此轮融资后，倍儿行将继续致力于“智能化一体母婴室”的规划、建设、运营和智能化升级，持续深耕民航和高铁资源，并拓展出行以外多业态母婴全渠道大数据场景，构建母婴出行大数据生态链，同时启动全球发展战略。
2018-07-09 18:26:05,郭广昌：复星要让线下也没有难做的生意,,36氪讯，复星董事长郭广昌谈论C2M和新零售时说：“C2M的M端不能被某些大平台控制，好东西不是卖出来的，是造出来的。我们的马校长说，让天下没有难做的生意，来淘宝吧，这里免费。但其实那时所有的商家都在贴补线上。100块钱的东西线上卖50，为什么，线上型号小一点。凡事总是有个轮回。现在线下慢慢回暖，所有人都在回到线下。复星要做什么？让线下也没有难做的生意。”
2018-07-09 16:47:07,宝宝树与复星集团联合发布医疗服务产品“小星医生”,,36氪讯，宝宝树CEO王怀南在复星C2M母婴新零售峰会上宣布，与复星集团联合战略发布“小星医生”。小星医生专注于为孕产妈妈、0至3岁的婴儿提供全方面医疗服务，将包括医疗垂直信息聚合分发平台、儿科护理专家服务、医疗智能音箱硬件与系统等产品。
2018-07-09 15:11:25,复星集团与阿里、三元等联合发布C2M母婴新零售战略,,36氪讯，复星集团在上海联合宝宝树，与亲宝宝、和睦家、三元食品、阿里巴巴等产业公司发布C2M母婴新零售战略，郭广昌出席。复星系近年来致力于大健康战略，打造全球家庭消费生态，母婴行业是其中重要C端流量来源。此外，复星创投总裁王长颖透露，已于上周完成对婚恋平台百合佳缘的投资交割。
2018-07-09 14:40:27,新零售服务商火星盒子获数千万A+轮融资,http://pe.pedaily.cn/201807/433292.shtml,新零售服务商“火星盒子”宣布完成数千万元A+轮融资，由阿尔法公社、AdMaster和CathayIntegrityHoldingLimited联投。火星盒子已签约3万余家连锁商超，包括世纪联华、罗森、苏果等，超过整个行业所有同类企业的签约商超数量总和。（投资界）
2018-07-07 18:33:58,天猫总裁回应618销售额：不会简单跟任何人作对比,https://tech.sina.com.cn/i/2018-07-07/doc-ihexfcvm3059890.shtml,关于618销售额，天猫总裁靖捷表示，天猫不会简单地去跟任何人作对比，“我们对618真正核心的定义是新零售真正意义上的全面铺开，让大量商家规模化参与而且带来结果”。（新浪）
2018-07-07 14:59:27,天猫总裁靖捷：618期间约有7000万人走入线下,,36氪讯，天猫总裁靖捷在APEC工商领导人论坛上表示，全国超过70个新零售商圈、10万家天猫智慧门店同步参与了618活动，约有7000万人走入线下，商圈销售额平均增长率达到50%。此外，大润发首批“新零售升级”的100家门店一周内线下客流环比上升3成。
2018-07-07 14:34:34,天猫总裁靖捷：手机天猫将改版,,36氪讯，天猫总裁靖捷在APEC工商领导人论坛上接受媒体采访时表示，手机天猫改版时间暂不便透露，但今年双11天猫全球狂欢节，消费者一定会全面感受到新零售之城，没有电商和传统、线上和线下之分。
2018-07-05 14:49:30,阿里巴巴零售通联合饿了么宣布将赋能近万天猫小店,,36氪讯，阿里巴巴零售通和饿了么今日宣布战略合作计划：双方将对遍布全国的天猫小店进行联合运营赋能，零售通帮他们更便宜进货、更科学管理店铺，饿了么为其提供线上销售平台，蜂鸟配送提供24小时本地即时配送服务。据悉，此项计划所探索的街边小店新零售模式还将进一步拓展范围，未来惠及680万小型商超便利店。
2018-07-05 07:56:45,江森自控能源动力与乐车邦达成战略合作,https://www.iyiou.com/breaking/17146,全球汽车蓄电池制造商江森自控能源动力与4S店新零售服务平台乐车邦宣布达成战略合作。双方将把乐车邦合作和托管的众多4S店渠道资源，与瓦尔塔产品在终端客户群的影响力，以及“瓦尔塔力道达“的服务配送能力，整合为一体，为4S店客户提供汽车蓄电池产品和服务。（亿欧）
2018-07-04 11:15:33,百度高级副总裁王海峰：新的AI技术未来或爆发大规模应用落地场景,http://www.egsea.com/index.php?app=Company&mod=Info&act=news&id=261125,百度高级副总裁王海峰表示，百度大脑视觉语义化技术还能被运用到无人超市中去。在无人超市等新零售场景中，视觉语义化技术可准确识别顾客“拿起商品”、“放下商品”、“将商品从A处放到B处”等行为，从而判断用户购买了哪些商品，并在用户离店时通过人脸支付主动扣款。这预示着新的AI技术未来将爆发大规模应用落地场景的可能性。（证券时报）
2018-07-04 10:22:44,阿里农村淘宝落地第一家农产品实体店,http://www.cqcb.com/county/fengjie/fengjiexinwen/2018-07-02/934300.html,据新华社消息，近日，阿里巴巴农村淘宝在杭州落地了第一家线下农产品体验店。来自全国十余个国家级贫困县的农产品可以在城市商场内获得顾客的直接体验。据介绍，该体验店是农村淘宝首次进军阿里巴巴的“新零售”计划。目前产品包括新疆和田县的灰枣、云南元阳县红米等。
2018-07-04 09:06:50,永辉超市上半年市值缩水24.36％，专家：市场警示性投票,http://www.lanjinger.com/news/detail?id=90176,数据新闻实验室发布上半年中国上市公司市值500强名单，该名单显示，永辉超市市值缩水24.36％至731亿元人民币。香颂资本执行董事沈萌表示，永辉超市不断进行资本运作引入战略投资者，并结合亚马逊收购全食超市的大背景，造成市场对永辉超市的股价报以过高期望，但目前新零售热度降温，股价也随之降低。（蓝鲸财经）
2018-07-04 08:00:11,WeWork推出零售新概念WeMRKT,https://www.wework.com/blog/posts/wework-debuts-wemrkt,36氪援引外媒消息，联合办公空间巨头WeWork近日推出了全新零售概念WeMRKT，其店面选址均在各地的WeWork中。作为一个具有孵化性质的零售渠道，WeMRKT中所售商品均来自WeWork入驻会员。
2018-07-03 12:40:41,荣耀称线下合作门店破万家，发布新零售3.0战略,https://tech.sina.com.cn/i/2018-07-03/doc-ihevauxi5155510.shtml,荣耀近日发布IoT生态和新零售3.0战略。荣耀总裁赵明称，将基于华为HiLink协议建立新零售平台，为合作伙伴提供一条龙服务：货源、库存、选品、引流、体验等。赵明透露，截至2018年6月底，荣耀线下体验店累计建成666家，同比增长260%；建成荣耀专区专柜8000家，同比增长200%；荣耀线下合作伙伴门店也已经突破万家。（新浪）
2018-07-03 11:38:04,高炳军加盟车势公司 出任车易销首席运营官,,36氪讯，7月3日，汽车数字新零售服务商车势公司宣布，高炳军正式加盟公司，出任车易销（车势公司旗下品牌，汽车数字零售工具）首席运营官，直接向车势公司CEO陈昊星汇报。高炳军入职后将协助制定公司战略及推动战略落地，提升车易销业务线的整体运营效率。
2018-07-02 12:37:43,饿了么宣布将投入数十亿元，升级其餐饮外卖体系,,36氪讯，阿里巴巴集团副总裁、饿了么CEO王磊表示在接下来两个月，将投入数十亿元，完善整个餐饮外卖体系，提升本地生活服务平台能力。在接下来几个月内，蜂鸟配送将进一步向阿里生态内各路新零售纵队输出运力，接入“分钟级配送”。例如蜂鸟很快将以“24小时送、24分钟达”的标准提供医药配送服务。
2018-06-29 18:19:05,蒙牛与天猫新零售达成战略合作,http://www.techweb.com.cn/internet/2018-06-29/2680915.shtml,蒙牛与天猫新零售宣布达成战略合作，双方将在现有合作基础上继续深入，利用天猫新零售全面赋能蒙牛的数字化转型。蒙牛集团CEO卢敏放说：“张勇描述的所有新零售场景，我们把它运营好了，蒙牛的数字化就能做好了。”（Techweb）
2018-06-28 17:54:35,沈俏蔚：新零售最核心的是两个链条把效率提高了,https://finance.qq.com/a/20180628/037682.htm,北京大学光华管理学院市场营销学教授沈俏蔚表示，我们现在讲的新零售已经一两年了，但是你看到他背后最核心的部分是什么，就是两个链条把效率提高了，一个是物流，更快的把产品到达消费者的手中，另外是信息的传递，这本身是能够帮助企业进行资源的配置以及提升消费者的体验。（腾讯）
2018-06-27 15:47:09,灵兽宣布完成近千万元A轮融资,http://www.lieyunwang.com/archives/444560,灵兽传媒专注新零售与新消费的新媒体，宣布完成由高榕资本、致行创投等机构投资的近千万元A轮融资。本轮融资后，灵兽传媒将加大力度引入优秀的产经类媒体人才，进一步深耕报道领域，延伸产品链与服务链，做精做深零售消费行业的内容与服务。（猎云网）
